#airframe_info," log_version=""1.02"""," airframe_name=""Cirrus SR22 Turbo Normalized"""," unit_software_part_number=""006-B0319-C4"""," unit_software_version=""14.04"""," system_software_part_number=""006-B0764-24"""," system_id=""2659F6C3C""", mode=NORMAL, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, ,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2/5/2021, 12:06:51,  -06:00,       ,38.6599007,-90.6468735,752.1,29.89,742.7,5.2,101.09,82.22,491.76,9.66,1.21,-0.01,0.17,260.2,260,27.7,28.8,1,39.37,41.78,36.67,175.8,51.63,30.64,2661.2,1.05,296.27,278.42,298.27,286.79,289.5,279.7,1159.68,1242.56,1185.47,1212.74,1135.35,1194.42,1220.69,1244.13,638.4,101,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.17,-92,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,551.2, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:52,  -06:00,       ,38.6598244,-90.6473312,768.1,29.89,757.6,5.2,101.51,82.77,566.67,10.35,-0.38,-0.02,0.17,259.8,260,27.7,28.8,1,39.43,41.75,36.71,175.84,51.46,30.67,2658.5,1.05,296.57,278.78,298.53,286.99,289.78,280.25,1159.31,1242.71,1187.21,1213.22,1136.34,1194.21,1221.52,1245.56,653.4,101,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.15,-92.2,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,885.8, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:53,  -06:00,       ,38.6597519,-90.647789,777.1,29.89,776.2,5.2,101.66,83.06,607.58,10.34,2.83,-0.03,0.09,261.6,259.9,27.7,28.8,1,39.49,41.75,36.22,176.03,51.43,30.66,2658,1.05,296.78,279.17,298.74,287.18,290.04,280.85,1160.22,1242.37,1188.17,1214.14,1136,1194.24,1222.06,1246.82,672,102,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.17,-92.4,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1094.5, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:54,  -06:00,       ,38.6596756,-90.6483078,799.1,29.89,799,5.2,102.91,83.24,789.96,10.21,3.46,-0.02,-0.06,261.7,260.1,27.7,28.8,1,39.35,41.84,35.98,176.32,51.3,30.63,2662.6,1.05,297.06,279.54,298.97,287.42,290.37,281.43,1161.34,1243.12,1188.22,1213.89,1138.22,1194.73,1222.7,1247.69,694.7,103,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.24,-92.7,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1248, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:55,  -06:00,       ,38.6595917,-90.6488342,819.1,29.89,823.8,5,101.02,83.35,974.07,10.66,1.58,-0.01,-0.02,260.4,260.5,27.7,28.8,1,39.35,41.74,36.03,176.34,51.31,30.62,2656.5,1.05,297.27,279.93,299.21,287.66,290.7,282.06,1160.56,1243.78,1187.38,1216.5,1138.14,1194.89,1223.88,1246.88,719.6,101,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.48,-93.2,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1318.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:57,  -06:00,       ,38.6594505,-90.6497421,864.1,29.89,863.6,5,102.95,83.51,1288.74,11.88,1.31,-0.03,0.06,260.7,260.3,27.7,28.8,1,39.28,41.79,35.96,176.5,51.01,30.59,2651.2,1.05,297.66,280.6,299.65,288.11,291.25,283.11,1162.12,1242.28,1186.81,1216.62,1137.96,1193.88,1223.36,1247.1,759.7,103,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.64,-93.5,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1299.2, 3DDiff,3704,      ,10,13,14
2/5/2021, 12:06:58,  -06:00,       ,38.6593819,-90.6502228,889.1,29.89,886.7,5,98.49,83.45,1438.58,11.83,0.92,-0.03,-0.06,258.6,260.5,27.7,28.8,1,39.12,41.86,36.06,176.57,51.04,30.52,2650.4,1.05,297.81,280.95,299.85,288.34,291.53,283.66,1163.11,1241.77,1186.89,1215.11,1139.84,1193.31,1222.25,1248.12,782.8,98,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.81,-93.9,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1362.2, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:06:59,  -06:00,       ,38.6593056,-90.6507111,910.1,29.89,905.5,5,97.73,83.51,1460.96,12.29,0.63,-0.04,-0.01,257.8,260.3,27.7,28.8,1,39.23,41.57,36.23,176.61,50.91,30.51,2660.1,1.04,298.02,281.32,300.08,288.57,291.79,284.2,1163.97,1241.66,1186.65,1215.98,1138.86,1192.77,1222.42,1248.84,801.3,97,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,13.98,-94.3,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1161.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:00,  -06:00,       ,38.6592293,-90.6511993,929.1,29.89,922.4,5,98.2,83.45,1326.13,11.17,-0.44,-0.04,-0.12,259.4,259.7,27.7,28.8,1,38.88,41.72,35.94,176.63,50.89,30.54,2653.9,1.05,298.19,281.65,300.29,288.82,291.98,284.72,1163.57,1241.3,1186.7,1216.78,1139.47,1192.59,1222.48,1248.34,818.1,98,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.13,-94.8,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,1027.6, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:01,  -06:00,       ,38.6591492,-90.65168,942.1,29.89,935.4,5,99.94,83.55,1139.6,11.48,-2.61,-0.02,-0.1,260.5,259.2,27.7,28.8,1,38.85,41.68,35.74,176.53,50.79,30.52,2656.3,1.05,298.41,282,300.48,289.09,292.19,285.26,1163.3,1242.44,1187.19,1217.13,1139.54,1190.74,1223.41,1248.6,831.1,100,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.28,-95.4,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,815, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:02,  -06:00,       ,38.6590614,-90.6521606,960.1,29.89,947.1,4.8,99.19,83.7,1026.44,11.12,1.14,0.02,0.15,261.2,258.7,27.7,28.8,1,38.89,41.8,36.42,176.51,50.83,30.49,2655.7,1.04,298.62,282.34,300.69,289.35,292.43,285.77,1162.78,1243.64,1188.24,1215.94,1138.33,1191.33,1224.09,1248.26,842.8,99,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.42,-96,       ,       ,-1.4,0,  NONE,   NONE,      ,      ,720.5, 3DDiff,3704,      ,10,12.5,15
2/5/2021, 12:07:03,  -06:00,       ,38.6589775,-90.6526642,981.1,29.89,961.6,4.8,97.75,83.92,1122.27,9.98,1.81,-0.05,0.07,258.7,258.9,27.7,28.8,1,39.04,41.88,36.03,176.31,50.72,30.5,2657.5,1.04,298.84,282.67,300.87,289.65,292.61,286.28,1163.54,1244.36,1187.68,1216.55,1139.31,1192.39,1225.21,1248.3,857.4,97,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.56,-96.5,       ,       ,-1.4,0,   HDG,    PIT,1.1,11.2,799.2, 3DDiff,3704,      ,10,13,14
2/5/2021, 12:07:04,  -06:00,       ,38.658886,-90.6531677,988.1,29.89,979.3,4.8,98.58,84.32,892.18,9.42,-2.71,0.02,0.15,258.4,258.6,27.7,28.8,1,39.14,41.7,36.25,176.31,50.51,30.54,2657.5,1.05,299.06,283.03,301.11,289.92,292.79,286.8,1163.4,1243.36,1188.29,1216.93,1139.19,1194.1,1225.23,1250.02,875,98,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.69,-96.9,       ,       ,-1.4,0,   HDG,     VS,1.6,8.9,996.1, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:06,  -06:00,       ,38.6587067,-90.6541138,1025.1,29.89,1015.1,4.5,99.19,85.72,951.93,8.93,0.3,-0.03,-0.01,258.3,257.9,27.7,28.8,1,39.13,41.78,36.64,176.22,50.39,30.47,2660.7,1.04,299.45,283.65,301.45,290.52,293.1,287.7,1163.94,1242.3,1187.39,1217.23,1138.57,1195.43,1225.24,1248.58,910.8,99,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.89,-97.6,       ,       ,-1.4,1,   HDG,     VS,2.4,8.7,1015.7, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:07,  -06:00,       ,38.6586189,-90.6545944,1039.1,29.89,1033,4.5,99.74,86.54,988.02,8.34,1.26,-0.01,-0.06,258.1,257.8,27.7,28.8,1,39.21,41.69,36.78,176.07,50.33,30.52,2653.4,1.04,299.59,283.98,301.65,290.8,293.24,288.19,1163.94,1242.66,1188.73,1217.48,1138.67,1196.56,1225.93,1249.48,928.7,100,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,14.96,-98,       ,       ,-1.4,1,   HDG,     VS,2.4,8.6,1094.5, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:08,  -06:00,       ,38.6585159,-90.6551056,1058.1,29.89,1050.6,4.5,101.91,87.32,1019.92,8.65,1.97,-0.07,0.05,257,257.8,27.7,28.8,1,39.11,41.69,36.83,175.89,50.28,30.51,2662.1,1.04,299.72,284.3,301.81,291.1,293.37,288.64,1162.91,1244.05,1188.88,1217.71,1139.99,1197.31,1226.92,1250.23,946.3,102,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.02,-98.3,       ,       ,-1.4,1,   HDG,     VS,2.6,8.5,1027.6, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:09,  -06:00,       ,38.6584244,-90.6556168,1075.1,29.89,1067.9,4.5,105.12,88,963.71,7.93,4.14,-0.04,-0.18,257.5,257.8,27.7,28.8,1,39.11,41.56,36.91,175.68,50.16,30.53,2661.7,1.04,299.9,284.63,301.99,291.38,293.52,289.1,1163.63,1244.02,1189.93,1218.17,1139.73,1198.52,1227.34,1251.42,963.9,106,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.05,-98.6,       ,       ,-1.4,1,   HDG,     VS,3.2,8.2,1066.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:10,  -06:00,       ,38.6583252,-90.6561356,1096.1,29.89,1080.6,4.2,101.79,88.81,1047.17,8.62,4.04,-0.02,0.14,259.3,257.9,27.7,28.8,1,38.96,41.65,36.87,175.23,50.12,30.49,2662.6,1.04,300.06,284.96,302.2,291.67,293.64,289.55,1163.44,1245.05,1188.54,1217.89,1140.51,1200.1,1227.63,1250.53,976.5,102,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.08,-98.9,       ,       ,-1.4,1,   HDG,     VS,3.4,8.3,763.8, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:11,  -06:00,       ,38.6582336,-90.6566467,1108.1,29.89,1089,4.2,106.28,89.4,947.87,9.42,-0.32,0.03,0.11,260.2,258.1,27.7,28.8,1,38.89,41.44,36.89,174.89,50.11,30.52,2658.4,1.04,300.24,285.26,302.36,291.95,293.74,290,1164.79,1245.42,1187.67,1218.19,1140.53,1200.77,1227.82,1249.88,984.8,107,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.12,-99.2,       ,       ,-1.4,1,   HDG,     VS,2.3,9.3,566.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:12,  -06:00,       ,38.6581383,-90.6571732,1125.1,29.89,1102,4.2,104.29,89.55,911.46,9.39,0.98,-0.03,0.1,258.5,258.4,27.7,28.8,1,38.93,41.27,36.08,174.16,50.18,30.51,2660.2,1.04,300.46,285.57,302.53,292.25,293.89,290.48,1164.99,1245.76,1187.57,1218.56,1140.55,1200.31,1227.53,1249.77,997.8,105,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.15,-99.5,       ,       ,-1.4,1,   HDG,     VS,1,9.6,728.3, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:13,  -06:00,       ,38.6580467,-90.6576767,1134.1,29.89,1117.5,4.2,106.73,89.71,793.05,8.26,1.99,-0.05,-0.12,257.9,258.3,27.7,28.8,1,38.94,41.18,36.04,173.98,50.07,30.53,2662.3,1.05,300.63,285.87,302.69,292.49,293.98,291.05,1163.72,1246.12,1188.45,1218.54,1140.7,1199.35,1227.67,1249.97,1013.2,108,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.19,-99.6,       ,       ,-1.4,1,   HDG,     VS,1.3,9,933.1, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:14,  -06:00,       ,38.6579475,-90.6581802,1149.1,29.89,1131,4,107.12,90.1,767.08,8.46,3.59,-0.06,-0.03,258.5,258.2,27.7,28.8,1,38.82,41.33,36.12,173.73,50.15,30.54,2660.3,1.05,300.81,286.18,302.89,292.78,294.1,291.63,1164.78,1246.29,1188.87,1218.17,1140.76,1199.22,1227.41,1251.1,1026.7,108,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.23,-99.8,       ,       ,-1.4,1,   HDG,     VS,2.1,8.6,838.6, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:15,  -06:00,       ,38.6578522,-90.6587143,1162.1,29.89,1144.8,4,106.73,90.47,758.3,9.17,1.54,0,0.15,258.5,258.4,27.7,28.8,1,38.9,41.4,36.56,173.52,50.07,30.55,2658.6,1.05,300.97,286.5,303.04,293.05,294.19,292.22,1164.98,1247.62,1190.43,1219.88,1140.5,1198.9,1228.64,1252.83,1040.5,108,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.29,-99.9,       ,       ,-1.4,1,   HDG,     VS,2.3,8.8,838.6, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:16,  -06:00,       ,38.6577606,-90.6592331,1178.1,29.89,1161.7,4,106.46,90.64,820.13,8.43,2.97,-0.02,-0.06,258.4,258.7,27.7,28.8,1,38.95,41.51,36.32,173.18,49.99,30.54,2659,1.05,301.14,286.81,303.2,293.31,294.3,292.69,1166.76,1248.12,1190.46,1218.1,1140.3,1199.17,1229.19,1253.51,1057.4,107,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.36,-100.1,       ,       ,-1.4,1,   HDG,     VS,1.1,8.6,1039.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:17,  -06:00,       ,38.6576691,-90.6597443,1195.1,29.89,1179.6,4,106.86,90.95,920.88,8.01,-0.3,-0.01,-0.11,258.9,258.7,27.7,28.8,1,39.04,41.55,36.58,172.94,49.98,30.5,2657.2,1.05,301.3,287.11,303.33,293.52,294.4,293.2,1168.26,1248.36,1190.61,1218,1141.2,1199.22,1230.2,1254.28,1075.3,108,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.43,-100.3,       ,       ,-1.3,1,   HDG,     VS,0.1,8.3,1043.3, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:18,  -06:00,       ,38.6575737,-90.6602859,1212.1,29.89,1195.1,3.8,106.55,91.5,992.66,8.2,-0.24,0,-0.02,258.7,258.7,27.7,28.8,1,39.12,41.58,36.06,172.52,49.97,30.52,2663.7,1.05,301.39,287.41,303.5,293.77,294.48,293.68,1169.76,1249.05,1190.63,1218.4,1142.09,1199.7,1229.89,1254.6,1091,107,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.51,-100.4,       ,       ,-1.3,1,   HDG,     VS,-0.7,8.1,925.2, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:19,  -06:00,       ,38.6574821,-90.6608276,1229.1,29.89,1211,3.8,108.65,91.87,971,8.15,-1.48,-0.01,0.02,258.8,258.4,27.7,28.8,1,39.21,41.6,35.88,172.15,50.05,30.56,2658.8,1.05,301.47,287.68,303.63,294.03,294.55,294.08,1170.63,1250.03,1191.2,1220.5,1142.64,1201.88,1230.8,1254.96,1106.9,110,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.59,-100.6,       ,       ,-1.3,1,   HDG,     VS,-0.9,8.2,944.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:20,  -06:00,       ,38.6573792,-90.6613464,1249.1,29.89,1227.2,3.8,111.15,92.14,1007.98,8.03,-1.53,-0.07,0.13,260,257.6,27.7,28.8,1,39.27,41.63,36.46,172.12,50.1,30.54,2663.4,1.05,301.55,287.98,303.77,294.27,294.64,294.47,1170.53,1250.25,1190,1219.52,1141.72,1201.52,1230.54,1254.47,1123.1,112,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.68,-100.8,       ,       ,-1.3,1,   HDG,     VS,-1,7.9,968.5, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:21,  -06:00,       ,38.6572762,-90.6618729,1263.1,29.89,1244.1,3.8,112.58,92.37,964.92,8.01,1.4,-0.05,-0.03,260.6,257.2,27.7,28.8,1,39.18,41.77,36.43,171.81,50.21,30.53,2656.8,1.05,301.61,288.26,303.9,294.49,294.73,294.81,1170.42,1249.37,1190.54,1219.97,1141.76,1199.73,1229.51,1254.81,1140.1,114,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.78,-100.9,       ,       ,-1.3,1,   HDG,     VS,-1.8,7.8,972.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:22,  -06:00,       ,38.6571655,-90.6624146,1280.1,29.89,1261.1,3.5,111.49,92.57,960.58,8.17,-1.3,0.02,0.08,261.2,257,27.7,28.8,1,39.3,41.74,36.13,171.58,50.17,30.49,2663.2,1.05,301.69,288.53,304.04,294.72,294.79,295.17,1171.1,1251.04,1191.43,1220.82,1143.09,1200.42,1231.26,1254.61,1156.9,113,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,15.92,-100.9,       ,       ,-1.3,1,   HDG,     VS,-2.7,7.8,956.7, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:23,  -06:00,       ,38.6570625,-90.6629486,1300.1,29.89,1277.5,3.5,113.11,92.68,1032.82,8.03,-0.69,0,-0.08,260.9,256.9,27.7,28.8,1,39.42,41.69,35.84,171.19,50.24,30.51,2657,1.05,301.72,288.79,304.16,294.94,294.88,295.51,1171.26,1250.41,1190.52,1220.54,1142.29,1197.49,1230.89,1254.23,1173.5,115,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.08,-100.7,       ,       ,-1.3,1,   HDG,     VS,-3.5,7.8,1039.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:24,  -06:00,       ,38.6569519,-90.6634903,1320.1,29.89,1295.5,3.5,108.71,92.99,1122.27,7.39,-6.87,0.02,0.11,259.8,256.5,27.7,28.8,1,39.56,41.56,35.65,171.2,50.3,30.48,2657,1.05,301.75,289.05,304.29,295.18,294.94,295.84,1171.83,1250.81,1190.23,1222.41,1142.07,1199.21,1231.88,1253.71,1191.2,110,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.27,-100.4,       ,       ,-1.3,1,   HDG,     VS,-3.5,7.5,1039.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:25,  -06:00,       ,38.6568375,-90.6640244,1336.1,29.89,1311.6,3.5,107.31,93.69,1124.19,6.48,-4.98,-0.02,0.03,257.4,255.7,27.7,28.8,1,39.72,41.45,35.69,171.07,50.22,30.47,2662.5,1.05,301.82,289.31,304.41,295.36,294.98,296.14,1169.63,1250.15,1188.87,1222.04,1141.76,1198.6,1231.05,1252.91,1207.3,109,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.46,-100,       ,       ,-1.3,1,   HDG,     VS,-2.6,7.1,976.4, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:26,  -06:00,       ,38.6567116,-90.6645432,1348.1,29.89,1325.2,3.5,109.27,94.61,971.85,6.19,-1.61,-0.05,-0.22,256.1,254.6,27.7,28.8,1,39.83,41.33,36.33,170.89,50.29,30.5,2654.5,1.05,301.88,289.58,304.57,295.52,295.04,296.45,1168.95,1250.84,1190.14,1222.88,1142.68,1199.02,1231.28,1253.34,1221.1,111,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.64,-99.5,       ,       ,-1.3,1,   HDG,     VS,-0.6,6.9,862.2, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:27,  -06:00,       ,38.6565781,-90.6650848,1369.1,29.89,1334.5,3.5,110.92,95.56,1002.62,7.26,3.39,-0.03,0.1,257.2,253.9,27.7,28.8,1,39.63,41.38,36.02,170.82,50.27,30.53,2661.1,1.05,301.93,289.83,304.66,295.72,295.1,296.75,1168.81,1249.88,1190.77,1223.06,1142.3,1200.27,1231.14,1254.4,1230.2,112,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.79,-99,       ,       ,-1.3,1,   HDG,     VS,1.3,7.1,629.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:28,  -06:00,       ,38.6564407,-90.6656418,1374.1,29.89,1344.8,3.2,108.78,96.24,823.68,7.67,3.75,-0.02,0.05,258.4,253.9,27.7,28.8,1,39.53,41.55,35.91,171,50.34,30.51,2658.2,1.05,302,290.07,304.78,295.91,295.16,297.05,1167.81,1250.51,1190.84,1222.46,1142.76,1200.95,1231.94,1253.82,1240.5,110,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,16.93,-98.5,       ,       ,-1.3,1,   HDG,     VS,1.5,7.5,633.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:29,  -06:00,       ,38.656311,-90.6661758,1385.1,29.89,1358.8,3.2,112.26,96.67,698.89,7.89,-0.52,-0.01,0.1,260,254.2,27.7,28.8,1,39.42,41.57,35.84,170.99,50.32,30.51,2666.8,1.05,302.08,290.32,304.9,296.09,295.21,297.32,1168.04,1250.83,1191.21,1222.09,1142.91,1200.82,1232.35,1254.44,1254.8,114,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.04,-98,       ,       ,-1.3,1,   HDG,     VS,0.3,7.7,791.3, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:30,  -06:00,       ,38.6561852,-90.6666946,1397.1,29.89,1374.5,3.2,113.39,96.86,655.73,8,-1.27,0,0.04,260.3,254.2,27.7,28.8,1,39.41,41.6,36.4,171,50.43,30.54,2665.7,1.05,302.15,290.53,305.02,296.24,295.25,297.63,1168.16,1250.87,1191.43,1222.84,1143.82,1201.07,1233.12,1254.72,1270.2,115,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.13,-97.4,       ,       ,-1.3,1,   HDG,     VS,-1.2,7.6,944.9, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:31,  -06:00,       ,38.656044,-90.6672516,1415.1,29.89,1391,3.2,116.02,96.92,761.47,8.33,-4.68,0.03,0.03,259.6,253.7,27.7,28.9,1,39.49,41.63,36.79,170.92,50.48,30.56,2656.3,1.05,302.24,290.79,305.14,296.42,295.31,297.9,1168.18,1253.77,1191.1,1222.79,1143.07,1202.03,1235.16,1254.61,1286.7,118,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.23,-96.6,       ,       ,-1.3,1,   HDG,     VS,-2.5,7.8,984.3, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:32,  -06:00,       ,38.655899,-90.6678085,1440.1,29.89,1409.6,3,112.54,96.96,1037.86,7.26,0.83,-0.02,-0.14,256,253.3,27.7,28.8,1,39.52,41.45,36.19,170.93,50.52,30.51,2653.1,1.05,302.33,291.04,305.26,296.55,295.32,298.17,1168.09,1254.58,1191.59,1222.95,1143.34,1201.65,1235.19,1254.82,1305.6,114,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.35,-95.7,       ,       ,-1.3,1,   HDG,     VS,-2.1,7.5,1086.6, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:33,  -06:00,       ,38.6557579,-90.6683578,1456.1,29.89,1427.8,3,109.79,97.44,1108.16,6.57,-0.29,-0.05,-0.1,255.4,252.8,27.7,28.8,1,39.5,41.2,35.89,171.07,50.43,30.46,2660,1.05,302.41,291.23,305.36,296.72,295.36,298.39,1167.87,1253.21,1191.07,1223.16,1142.81,1202.46,1234.74,1254.04,1323.8,111,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.47,-94.8,       ,       ,-1.3,1,   HDG,     VS,0.5,7,1043.3, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:34,  -06:00,       ,38.6556091,-90.6689072,1475.1,29.89,1444.5,3,113.74,98.18,1109.31,5.84,-0.54,-0.05,0.04,255.2,252.4,27.7,28.8,1,39.34,41.27,35.98,171.09,50.44,30.52,2655.5,1.05,302.46,291.44,305.45,296.84,295.4,298.6,1167.43,1253.11,1192.79,1223.42,1143.55,1201.42,1234.23,1255.5,1340.4,115,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.57,-93.9,       ,       ,-1.3,1,   HDG,     VS,2.3,6.6,988.2, 3DDiff,3704,      ,10,12.5,14
2/5/2021, 12:07:35,  -06:00,       ,38.6554604,-90.6694565,1494.1,29.89,1459.1,3,112.91,99.12,1128.32,5,4.37,-0.03,-0.25,255.5,252,27.7,28.8,1,39.11,41.4,35.96,171.1,50.43,30.51,2666.2,1.05,302.54,291.64,305.55,296.97,295.42,298.84,1167.54,1253.9,1193.54,1223.5,1143.65,1202.66,1234.79,1256.3,1355,115,  GPS,238.2,111.1,111.1,134.8,124.75,       ,       ,17.65,-93.1,       ,       ,-1.3,1,   HDG,     VS,3.4,5.9,925.2, 3DDiff,3704,      ,10,12,14
